8071 24849
1849 4641 -371
7003 2028 -677
3256 7049 -97
7913 7089 -988
2654 3011 539
1338 4216 67
4768 4585 -427
4519 7592 -872
531 3305 975
7869 2048 405
3627 4374 -338
727 7716 589
1431 36 692
3953 7342 766
7962 5584 8
319 596 552
236 4881 791
4070 6278 -980
7910 3653 170
1 3282 724
7968 6239 61
1533 5003 -838
5711 6186 552
7420 163 -34
4124 4049 -997
5509 1874 287
3768 1962 -218
2339 3151 376
6405 5174 865
4303 1656 -37
3601 6634 -81
1915 5521 -92
1367 5838 963
6024 5565 925
3940 7791 904
8039 6402 -180
8043 6058 -891
6139 7244 -675
128 6140 31
2303 1320 287
5185 1734 -440
5668 7326 268
7403 2396 183
6767 2730 705
4301 50 778
3892 4716 -814
376 1755 -589
6840 4747 -49
697 1949 490
5693 5223 -365
160 7026 -209
2030 7853 764
6044 1508 -914
6163 1724 -388
7931 5998 -61
778 7841 -411
1669 3323 -342
3768 3175 -319
4016 4304 -995
6684 394 -844
192 7866 -413
1381 7169 250
7536 5470 -815
7328 1709 -272
451 3722 480
5626 2096 -188
3288 284 191
7482 6756 -557
4224 481 -154
2829 2008 154
7407 5108 -490
1899 5461 -682
7460 4593 870
4673 4042 -586
2248 3139 -97
6574 4507 -932
3420 3205 -12
2332 3671 -57
3151 969 -794
2026 7074 -70
1741 5099 -55
3369 3036 -276
2997 4485 160
5508 5882 343
6992 3907 -667
1933 843 -731
695 1801 -313
5438 6726 722
166 378 980
6069 1408 388
1810 6532 -98
1960 1347 223
908 7929 -403
3684 1197 -904
515 7444 577
3128 1060 443
1876 3810 377
5085 3563 -630
3127 1730 -927
5483 7193 258
1301 4007 594
3796 6388 -314
5823 3148 -522
7694 2856 419
380 3430 -56
836 3972 -471
7000 4100 690
1512 1390 674
1690 1003 473
472 7206 965
2926 2333 -944
3198 5627 673
1721 54 597
928 2676 515
7912 2554 -656
6504 3392 -417
5076 5958 927
4126 836 -669
2959 3448 -483
5963 340 948
346 5971 -101
3089 6456 86
6099 3509 -481
7175 2655 204
3929 4942 -34
5775 3951 -448
2271 1308 904
455 1985 274
2815 1067 -290
2566 3046 621
888 1873 285
5824 1636 -373
3961 7600 -610
5008 7404 -213
2653 2250 -12
7338 3732 -961
4419 3674 542
6567 7971 -606
5705 57 -478
533 6729 -888
3398 8049 -283
173 4255 345
243 5756 257
2083 6500 738
2259 6156 655
5840 5802 -900
3140 2701 -721
425 124 805
6318 3421 -810
5231 2110 205
1757 7166 -386
649 5244 779
85 2558 -845
1128 6121 -806
3480 2266 574
676 3000 391
6186 1230 -538
2003 6558 904
6882 2453 -344
6041 5236 758
3410 3282 -190
1539 7129 -787
4025 7017 -149
2059 444 -259
6493 5648 -914
4867 1582 434
3925 4014 -991
7440 72 133
66 5931 -753
6463 5726 435
5019 5878 779
2258 1427 -224
2289 6890 -205
3049 4996 -231
4512 5293 974
7731 3416 -514
1729 6399 216
7181 4976 -101
8 3969 11
10 2403 -818
7949 5774 245
1034 3287 -676
2169 2601 -548
4901 2873 -165
2263 7539 884
5647 1950 -734
4644 864 295
5837 4421 -357
3128 3673 -325
3039 7051 -199
7025 3883 -288
6380 2772 -578
228 4685 -664
1606 2916 -413
1731 3580 -422
7712 6962 -547
2021 4477 -866
1794 7826 -875
4097 3137 314
4952 1478 -285
5107 6598 -869
7024 721 99
6358 7932 708
6903 1977 635
3427 2279 -185
6857 7707 -190
6855 3640 -113
3655 2803 883
5180 2693 -205
8024 5105 -377
1860 2461 422
820 2440 971
4502 5628 -969
5137 6489 290
5115 5110 804
2844 3487 -636
5977 5807 -158
7741 1492 -678
2477 3615 858
3339 3902 -779
1709 5946 -571
727 6757 474
2312 3975 -410
4743 1533 475
6533 7717 828
6750 1594 809
6604 612 -558
112 2480 -5
4893 549 648
4893 368 -890
5747 5637 375
6714 7779 829
5209 2645 402
5757 2896 -544
5571 7464 -837
142 2639 -347
382 6092 -515
926 7804 -986
561 7312 122
5441 1879 -518
1731 578 -531
7055 1339 -981
419 4941 -640
486 665 -464
7342 3801 927
7111 4015 -869
463 2454 -918
8009 4410 -612
7006 3986 312
3067 1723 431
3528 7916 -712
6438 4522 -43
5459 1947 -689
4072 6927 -557
4462 4176 -598
2435 6801 -879
7719 5612 -225
6984 3578 -839
5051 6065 496
5002 5149 -804
724 3805 -881
2984 3635 -146
2530 4682 570
4686 6853 -749
5468 4287 -38
6666 3022 940
6624 3094 52
6676 7500 -581
2168 2949 -213
3892 3109 157
5841 3551 -696
7402 4179 305
1201 1558 -521
6266 2363 149
549 3903 423
3567 4225 -631
825 5147 -403
6644 619 -633
2838 4372 -493
2908 7341 -283
5623 6900 715
4070 5282 906
6539 1317 -187
2237 4122 152
3149 4838 487
749 4387 732
5859 3432 -110
1188 2319 -228
7605 7676 110
5123 6642 69
1020 6346 73
6538 3942 391
912 4592 906
2624 3260 -671
412 2158 -564
6888 2640 -67
2178 304 -207
56 2844 173
403 97 -829
6039 7669 932
3455 6510 336
2337 2660 -147
189 1115 -333
5103 7539 -288
1069 2210 461
7496 806 521
4894 5817 64
164 4250 -547
2680 5164 904
585 2876 54
7678 786 838
561 6276 -341
7411 4483 976
4707 6138 213
1220 5918 127
7209 5709 -420
4394 1294 -164
6534 3460 -659
357 6143 608
1599 7477 -223
4703 3609 733
3642 5251 -192
346 869 -455
2526 2159 501
7961 1193 -806
2515 7401 -211
5121 6152 -275
2856 58 441
7626 3867 569
3941 487 -158
4759 5160 -704
7748 1431 -400
3072 7413 840
2370 5731 910
2022 220 297
4324 2556 188
715 7417 578
1764 4033 736
6877 3810 103
5977 7267 -910
5066 7876 -326
6236 4714 -133
4607 4273 411
1859 7432 -571
2156 8060 -789
5310 4923 -264
3520 5227 695
516 7841 824
6984 6873 -585
5273 199 999
177 6857 -975
1025 3299 184
2960 6464 523
3161 6656 -544
8071 6503 67
3636 7674 -235
1151 2983 -50
759 3019 -117
8066 341 -239
436 1220 -17
6 3251 -962
7024 244 -816
6963 1369 -526
5156 1608 -198
1929 3214 -539
7525 3709 -94
4491 1482 149
1336 3446 -939
1825 2146 293
4530 799 -417
4404 535 658
7509 7361 -910
3646 5646 -239
4389 4203 643
2283 1842 389
1268 4244 22
5393 2572 -282
304 2905 245
6937 6481 -128
2798 5433 -95
8017 4523 -374
1258 6204 570
1020 108 784
3338 5244 -940
4212 34 260
5188 2091 -422
4875 2740 -251
2205 1086 -400
1096 4584 -807
157 6810 -440
2870 760 130
5724 4660 -849
6939 2866 668
6415 3 -891
2937 1985 -474
1174 3765 -10
5297 3622 46
2674 2572 56
611 6712 863
7096 3132 775
6263 7601 84
7434 1903 -162
3968 7026 749
7904 3932 -567
6811 1334 -841
6417 7830 -637
1463 7929 491
6425 5612 -158
5948 7305 -729
5320 7010 394
146 4646 -521
1330 2576 -120
3255 4467 545
3690 5861 -963
1354 6678 724
6963 3343 957
502 1448 -549
4225 5768 202
5986 491 736
2137 4385 243
4088 168 -161
2036 6168 788
4381 1775 685
5091 7558 445
5267 1288 701
6698 3898 -592
4836 105 -196
1915 5891 409
5634 1891 -167
193 4601 740
6132 4869 -713
131 5311 859
4124 642 506
1589 7888 -424
6608 6944 -561
1964 5994 -149
4981 1347 -469
7495 3430 204
3634 2453 -578
4947 6250 454
5381 37 735
3248 7672 -267
3688 6971 -501
1759 281 472
7081 2566 -662
4469 4129 678
225 7843 458
1665 6481 364
3327 3724 170
2287 7850 -889
7062 5240 186
7337 3318 84
2184 7776 -911
3537 4270 -649
6090 6520 -932
3090 6713 -592
3940 3990 -966
6133 6870 300
2555 7902 323
6872 1223 -731
3363 2692 464
4458 6169 398
2414 5034 678
4327 3568 -204
189 6113 898
751 6739 755
4150 159 -796
2660 7713 -921
6945 5047 726
6396 977 66
2053 634 447
3663 1098 260
7635 7212 -249
4026 2010 -196
2621 7002 -356
3550 7794 -463
8023 3995 -624
4998 7087 543
7129 798 290
495 7334 -73
6734 5364 964
2196 7852 180
5744 7542 889
6551 7062 945
6369 1643 751
5414 5794 336
2000 2152 -422
7459 1633 208
4880 2868 5
5706 5736 -264
619 4275 757
1635 3840 338
7287 6312 -1
6398 4683 768
5564 2015 -871
177 1066 568
7358 6219 110
2570 3184 -88
6032 197 -544
5301 4938 45
2981 3280 60
6223 7054 292
4168 2811 -14
2543 6697 127
2838 1295 221
2547 374 -907
800 6571 660
1704 934 -1000
5249 1284 252
3685 3832 -53
8014 2844 257
3477 392 375
4364 715 -586
3674 6244 996
6547 3684 -360
6849 6059 940
7268 1972 560
1443 6289 939
6738 3088 -456
3336 6948 -706
804 2167 -180
6476 4914 209
6321 7734 -565
495 4861 276
3841 5906 998
3625 457 -348
943 3853 -736
5098 1364 -268
6477 5611 475
3370 6917 -5
6609 679 -197
3938 4641 -399
7546 1849 -303
7563 5254 -758
3341 12 -152
2917 2269 577
7071 2900 -641
6820 2157 -18
3744 3912 466
2340 2074 -764
7150 4092 403
7061 6685 766
4946 6997 -311
6621 4812 -653
2135 7403 115
6516 4545 -586
3658 4541 483
6869 3508 -676
7809 1607 -425
3465 5750 -713
3745 3183 -574
4019 3014 -782
7791 2628 -88
6942 941 -531
4877 1646 -166
5330 4963 754
6649 1628 578
1488 3205 -508
1789 7215 674
152 4666 -659
4969 5713 323
2060 3900 408
2512 4828 -363
2595 3962 512
5050 5875 -517
6882 4048 534
8019 7410 -282
3829 4409 267
2323 3882 -72
1758 4465 907
5245 927 175
7589 885 -138
5947 6364 -313
3797 7426 581
212 2858 373
4844 5977 560
7241 5739 -262
1840 4839 857
5774 6484 -437
4258 1206 322
1289 6267 -892
5951 1334 -460
1819 2351 -927
4535 7357 660
6334 1274 322
4618 1598 -404
3676 3433 250
6720 5912 -314
7589 4478 610
2656 5655 -107
6545 1559 780
479 6765 -780
7726 2128 -217
2590 3240 -3
1687 4471 14
7076 7112 867
1970 3109 654
2985 4934 -609
4054 332 629
7107 172 647
7961 558 187
6729 6784 345
4687 5989 -192
2059 7110 70
538 1895 2
7408 3637 389
3119 7363 672
7460 4835 -912
519 4036 965
3251 5133 416
4512 89 -439
679 5498 758
5646 520 408
3571 5959 25
1210 4841 -401
306 6075 -871
5372 978 58
5451 5777 522
3548 7966 67
5549 3262 969
6640 4105 -537
8014 367 826
4765 4622 -424
4544 6901 115
2148 2555 738
7097 7806 13
7151 2114 345
6340 6534 -858
4721 4592 835
4756 3399 711
87 6441 -919
221 4939 -941
4974 2178 380
4931 3600 -821
5245 6109 20
7885 7609 729
5801 6819 697
6556 485 -200
4706 5889 905
287 7858 25
1180 4419 995
5962 4408 218
3703 5399 -724
7596 52 -956
287 6808 -365
3272 7477 -356
3008 664 -805
604 5267 747
4426 3863 387
7016 4593 87
7227 5232 374
1022 5323 -405
3191 4350 797
4811 4746 -17
6348 4509 -559
4936 3017 -432
5097 6080 260
3589 6517 899
7137 2364 32
4804 608 -200
2758 6769 584
3917 2000 958
4128 1903 705
5436 7189 92
2622 5726 -216
200 2587 341
3428 8011 428
4322 2195 318
7904 5049 -23
6622 7823 856
4186 1771 326
4876 3158 -963
1484 4856 802
2084 2513 -395
7910 2533 571
5477 5436 -373
1794 7198 -489
5098 3672 -309
5791 5663 162
789 6402 -355
5924 4883 -234
2685 2344 -159
2590 1007 290
1011 7129 354
5267 724 -542
1826 4242 187
8018 4565 761
634 5748 33
5511 3589 720
1500 3168 245
7013 3178 -513
7629 4931 -891
1464 3619 -807
2442 7874 567
3042 7639 833
7788 4406 -1
5091 322 -578
6833 6853 778
7713 1832 -52
3686 5285 564
2530 3924 577
7870 5674 -322
6862 6319 484
970 6774 571
5202 4277 -456
7128 2580 -390
3100 1573 -856
2778 7443 -590
5810 413 161
1810 5476 -29
6759 144 -124
2709 6434 338
4614 2183 340
7169 1887 -447
6635 4559 -996
2929 4360 -558
894 4652 -269
2741 6363 -495
6929 5472 -185
2783 7977 303
4058 2282 937
5746 5722 388
7064 6 208
3623 5228 -516
6455 3246 975
2082 7798 117
2451 6225 -294
3221 3893 628
6704 6378 144
1066 1002 -99
3259 5486 -362
6931 5301 199
1434 7755 442
5754 586 998
4394 6999 667
7286 6917 -100
1029 2464 758
196 3826 -188
3587 2655 258
6453 4826 -688
3586 7710 172
6982 1304 80
6344 1810 -436
2065 4462 15
4076 6337 -900
6761 3308 799
3724 2026 -973
4362 5577 249
848 3813 -822
3651 7774 -278
6317 3740 -745
4142 3806 73
7158 7547 -246
7469 4384 770
6690 5492 -310
2326 2832 178
3381 2221 -777
388 7558 -444
5444 721 -692
2981 6988 890
7718 1973 -73
7033 6189 842
6914 5962 -544
1667 2237 -945
1981 7562 214
72 4800 577
3890 4446 -674
8064 3649 -944
4820 4340 736
7630 3988 670
4040 7245 -724
1919 7425 909
2235 2122 -940
7456 1511 -554
4058 5350 -37
3439 7619 -206
5958 7903 -242
4281 2573 -149
1121 3966 854
3879 5957 344
5441 8018 -219
2250 7148 -335
7196 4348 -341
3682 4599 -636
1712 275 -469
5632 7671 89
610 4322 693
7668 7787 -143
3408 4801 -50
2938 4854 482
3226 163 288
3079 1755 -507
6079 1348 246
2478 5133 -202
1331 7890 384
6107 6076 296
710 4910 -751
3740 6833 -699
5676 7828 79
4476 5908 -824
4101 3305 5
4428 2560 -684
7092 6111 -412
588 336 62
4048 1478 -651
4263 7462 -788
2020 7529 945
6129 446 -947
4425 7825 228
1773 1792 -766
1375 3777 39
7240 1645 -91
1537 7970 -835
4112 1516 -763
2448 6242 861
5787 7388 -17
3969 6017 713
6949 3085 699
5171 5210 246
5785 3166 -200
6662 1466 -467
1442 3007 -807
1893 7215 89
5352 8001 245
2027 4853 -595
6056 3225 -544
3250 7610 -324
1953 2818 19
7652 3714 757
1895 380 253
6093 2785 671
7323 4454 695
5305 5597 104
4697 4530 -493
228 7955 457
6397 5825 526
2325 6129 847
5733 5449 319
2801 1661 137
7241 1114 848
4313 5854 506
2500 2828 53
6655 3821 104
7753 799 -507
7028 5606 -50
4008 7826 -555
5244 4680 545
3577 945 609
1538 4424 -542
6148 637 727
972 6917 14
2788 689 -663
90 2254 -978
51 5278 425
7682 320 267
658 6549 435
435 6848 -856
4123 3185 -603
5679 998 683
926 1896 -218
5879 2292 -707
2161 599 -16
2202 2960 537
7829 2585 254
7933 6718 -703
2408 3898 513
3993 6221 -549
2998 6978 330
4028 3559 401
3374 1438 711
5782 3274 -660
2342 2538 -610
2853 1656 358
7361 4672 -351
4125 3834 240
6124 6391 15
4209 1861 -296
3106 2008 609
7442 5967 -657
308 411 -77
2576 5732 -67
1524 5257 590
7310 6329 -867
3268 1288 -46
1940 4710 -785
1489 5041 -843
1318 5667 114
2224 4638 679
5842 5365 -400
1592 4239 -239
5057 3973 758
4512 77 897
6696 7096 467
683 1774 -908
1243 3964 874
3549 1106 -752
4305 969 -64
815 2928 -806
334 1587 -622
3037 5871 -474
6432 4004 379
7535 7425 -452
7385 279 855
6949 3403 -421
7015 3731 954
983 4890 344
5681 3772 789
5443 7205 18
6205 3807 923
6632 1852 201
5698 3023 -491
6505 3576 667
2159 4886 403
7175 6304 -582
5364 3738 -489
5729 6433 -850
6835 2399 648
3761 7845 364
6677 7365 200
1885 3543 921
5099 5607 462
6914 5767 -695
7996 800 -563
7983 5303 -760
7679 3917 329
4265 7631 311
6200 7615 413
5820 17 -932
993 4646 195
1460 5683 -656
5008 7003 575
7370 7418 242
7489 3855 -49
2877 2571 -872
5103 976 -579
5450 2763 -437
4801 5967 275
8068 1276 847
951 3458 459
5147 4208 -835
1481 4850 764
2580 6741 849
6762 3501 226
1268 3568 -246
7469 4421 -486
3687 4264 -178
3620 498 -451
3942 5437 -305
5061 5645 654
2994 2890 346
7033 5288 -155
5178 3811 -94
5267 3173 -322
481 6854 -200
526 825 945
7130 4948 -127
6863 1458 -413
4124 2822 -360
3938 7777 728
549 7354 -637
6250 942 937
6677 5152 362
2910 5737 601
5775 1813 -807
309 2746 -216
5174 3604 -371
2499 6172 43
7138 6088 959
3401 15 -60
4402 5625 642
1095 5494 -529
5546 944 39
1526 7373 618
2885 5728 -404
3278 5959 -811
900 4863 -798
1912 8016 930
5627 465 23
3864 3079 -500
793 4495 -173
392 5545 901
2118 7616 -852
2522 8000 -673
3773 2872 -348
1491 6917 481
439 1369 -86
982 1060 839
973 3154 -676
923 2279 493
5606 2445 -95
4156 6454 -813
1560 6584 417
7028 6322 -243
6597 6262 834
2780 5680 566
4175 5784 -776
2545 7116 -732
80 2573 -569
1770 2641 -435
2142 6603 725
6912 1811 744
7116 6332 693
341 3289 -68
1705 1422 -685
6998 5976 100
5775 2004 -772
3147 4723 184
7331 189 -926
7986 7168 888
2826 1061 -222
6690 2891 -189
2969 4856 -714
4816 1292 381
4418 6208 -920
1215 336 -424
3078 6968 544
776 4536 232
1658 658 -786
5502 1522 -661
6159 5179 518
8027 1755 134
4962 7555 -492
2635 7992 -702
3143 6849 557
5425 7086 680
1229 6882 -920
5342 3593 -893
4099 3938 -380
3011 3377 333
4467 4355 -29
3676 864 827
7627 1192 183
2628 3426 -387
5710 6310 254
3820 5946 -82
3862 2619 829
3759 3768 946
1385 7318 -944
604 7748 -987
4515 3370 -22
7888 1533 114
5076 325 164
5494 6329 722
7416 1253 -146
5303 2403 394
6168 2663 -763
4033 1666 -229
4176 3728 806
3129 5081 269
5334 556 -535
4930 565 567
6050 5044 -766
6157 6385 250
5449 2256 812
905 4482 841
401 6561 -503
3921 2790 578
1597 4634 -62
4530 2169 -797
1696 4951 -450
5370 7614 891
6553 2634 855
1787 3907 -343
2616 5069 507
2992 7018 -394
7995 2274 180
4868 6333 -775
4132 2084 -807
4837 6953 208
6712 1022 792
5032 5525 -451
6547 5917 -341
7125 5045 982
1892 4347 -360
4175 2993 -546
6750 4686 25
501 6205 67
2866 7042 -567
2582 7771 100
3004 2138 192
2064 4233 -749
2365 3803 -937
6302 1082 231
4011 6864 -946
7856 594 226
7711 6146 -58
2025 7242 -204
7178 5932 -733
7547 3541 91
7018 7039 -688
2928 2707 -969
7075 6236 -728
2876 3630 185
1455 3784 -123
4254 5738 612
74 2887 273
8040 979 -23
3883 1430 734
7958 3349 768
118 1279 -361
4340 76 521
5382 8026 286
7436 4039 824
7747 7846 -945
7825 4369 222
4226 2046 -244
724 7730 733
7442 1363 403
3829 2458 60
2518 1541 -544
4621 6492 -921
3384 5839 -49
3327 5653 -583
4929 6229 598
5340 7085 954
1462 3416 -804
2072 1883 328
2238 4433 597
3151 3757 -914
4295 2900 221
1162 2737 377
7251 3495 -945
1687 719 288
3997 677 -560
4846 1477 692
7739 7109 883
3972 7135 -617
1559 2767 -527
3964 6958 172
2668 5868 971
3431 4210 551
6006 7425 42
2158 4276 521
4470 5486 -350
2659 2045 -525
2486 7940 -725
2505 3617 -301
4522 3476 159
900 6881 -976
1299 481 96
1940 3977 90
1708 438 678
5721 3683 601
1300 408 198
1584 5745 918
7958 2818 -835
2653 201 406
4974 1094 -421
7749 2833 309
6415 7694 784
4963 4970 -962
7876 4638 -709
3896 3393 -953
5931 6977 -51
1236 642 11
3343 4470 -521
4941 2300 -60
3407 6510 -801
7058 6198 312
4443 4667 -985
6829 4602 941
1239 3872 -628
7613 3344 -424
1291 7999 -648
5977 1281 749
5327 156 711
3728 4084 326
5004 1112 -662
4233 2486 -63
3989 471 -960
5685 1121 888
2540 3574 -158
1492 4862 -869
6085 4948 923
358 4874 21
2493 1670 -559
4366 3659 -721
4374 3455 -808
2230 7498 -356
5919 6828 -523
6704 682 578
3436 3470 91
4485 4250 365
3208 2951 -90
513 3612 488
1014 4939 -367
5977 618 -224
5084 5282 181
5664 2061 -129
5715 7491 -878
6516 778 -784
2669 47 -485
7401 4114 935
1340 3950 311
5355 6003 -221
4688 7365 -451
830 2914 32
1942 4894 -25
5247 819 135
1697 3916 -970
2929 7253 -389
1457 556 955
5041 6296 235
5067 376 -384
5619 6774 856
6363 734 179
7215 4472 -320
6492 3691 329
6236 7183 150
2367 1799 -920
2185 6658 -640
2522 1754 -621
3658 1344 -153
4218 4706 -765
320 635 769
6632 2245 309
3549 85 461
3035 2970 -720
5619 1037 -816
6322 52 775
3432 2095 820
484 605 -821
3560 5979 365
4275 4562 711
2056 449 181
6971 3502 703
4270 5881 -656
1671 3522 401
5924 6785 50
4030 3770 -102
4804 3685 731
912 8013 184
2426 4260 -62
6224 8023 -207
7780 7623 690
1781 6237 899
6820 2346 -811
218 2441 -687
1911 1668 442
4841 1326 811
6171 6063 -128
4548 5430 142
5973 5737 -21
3789 586 -146
226 963 -852
5056 3492 804
7339 7965 325
839 1002 -195
5039 4343 435
1954 1781 -635
7034 4100 -600
4080 914 199
7691 4368 898
1007 5221 -122
2533 3043 415
7945 1553 172
5485 7541 -403
1042 541 779
6696 2720 120
6435 6491 423
6849 5129 636
3849 4421 955
5680 3369 838
2957 1981 -678
1665 5600 -771
3231 1211 305
8055 2627 -185
3996 7615 -753
5236 6805 303
4523 4607 424
7544 3882 -884
5450 7164 547
6296 4451 65
6868 1908 813
269 5776 286
7767 4286 849
3516 1039 664
7041 6995 966
2545 2159 346
6262 2322 -181
2426 7893 792
6130 5739 19
7229 5399 -389
6095 328 -659
7500 5748 -337
1379 2653 934
7461 2334 115
974 4053 644
7569 4877 71
3858 6274 -15
1570 395 907
519 1028 -335
5469 795 -113
1119 187 -912
270 3065 -406
6638 396 379
3418 7015 -819
3858 819 -888
674 2848 835
2068 4799 902
4117 4909 785
5821 1521 603
4853 7516 -605
5446 3588 -143
1849 368 675
6309 4929 -549
2173 607 243
4567 3367 154
5185 7257 -48
1144 3985 539
1328 4063 984
779 5012 -640
621 2348 -815
698 7324 976
1206 2418 -745
3292 709 -154
890 5782 27
5601 3155 -247
2386 183 -467
4101 2741 253
3204 1632 -142
3928 4196 -101
6593 3671 217
3658 5274 -893
3851 6377 -304
2889 3436 908
919 5348 -555
6016 2603 -173
991 5862 -230
7924 3561 -149
118 5325 295
1026 54 856
4811 1892 69
1330 6831 -374
550 7538 -138
1359 6389 -144
2341 3558 -496
4226 3488 769
4195 963 -841
2891 6422 890
5736 6485 -259
2769 1949 -653
7042 4034 857
5070 1330 563
1186 5664 327
6115 3310 53
4318 121 -589
2740 1200 259
7367 7007 -922
7645 1211 496
2566 3416 -773
1544 1671 -385
4026 3291 -266
7802 4083 -846
3914 5698 175
6597 1259 296
6238 659 463
4419 2908 -228
3044 3063 -708
7393 528 -270
6866 3211 -737
525 7695 -303
5563 7887 -780
5899 793 -864
6153 3516 -964
2633 7036 882
2957 1294 643
1261 1200 211
666 5142 424
285 1070 -290
2939 5976 -561
4459 1056 -534
7136 2723 -387
667 3748 -254
5746 1864 -503
7664 1426 -208
5780 696 -356
2711 6220 319
6189 2406 778
7723 4145 -944
7965 5471 -756
4491 246 927
3277 816 -954
6745 7504 -641
7222 7267 479
981 2256 -370
3850 4009 -941
7064 3595 742
2220 5830 710
5001 487 -251
1386 2366 327
96 3600 -78
708 5685 362
970 2071 -872
2153 954 -249
511 2255 516
6579 4532 269
4346 5364 -400
1881 3578 183
3112 2785 438
1134 6653 -971
2728 653 972
7700 2679 -578
3794 5194 862
109 7061 -755
7337 5408 423
5259 6312 543
5598 3496 339
1942 3402 564
3409 5348 892
4500 6220 843
4334 3089 -211
498 7829 100
6640 6493 152
2220 5549 182
6259 1768 -529
223 3070 -542
250 122 -683
4088 8041 -939
3227 2875 -536
4852 3475 -154
6908 865 -131
7489 573 522
2167 6776 -519
2709 2104 436
7946 3512 -395
1002 4521 451
7329 5841 763
6212 517 -265
6972 3896 -371
4030 1009 -579
4138 7518 657
1350 6281 29
2494 3099 569
2614 1054 -71
5629 5587 -221
1703 2390 503
6866 821 77
880 7290 -886
1888 3602 -940
7029 5544 -740
2242 775 744
3942 6238 916
7235 8067 511
2316 7714 607
7758 2221 294
4631 1097 124
1566 14 790
192 24 -76
4937 6043 -747
5598 1274 496
3185 5593 733
5155 7269 536
5802 3412 -944
5746 246 418
5501 7678 34
6073 7167 -633
3162 4722 -263
4378 7787 665
4440 6320 -733
7631 5480 -817
519 3772 251
5934 5456 -345
8004 209 -627
4380 5665 843
3818 7468 -600
867 4445 -292
6246 7331 -675
4896 6831 748
3186 1798 -936
7154 6466 349
2168 6201 840
1435 3364 591
4214 7365 -10
6722 1415 -769
2309 7446 -301
7425 2962 810
2271 7301 -558
1785 4053 -749
7616 6989 -465
1902 6413 -179
845 2765 64
2653 6751 -894
1446 5299 -760
5734 4945 736
4338 1506 93
5235 6542 -844
4715 6474 -444
1761 6383 871
703 2891 -479
3959 453 630
7187 6112 -403
7333 7410 -242
7359 3027 -387
502 2117 744
4330 22 101
6400 4356 701
2275 4526 282
4021 2610 556
3298 5502 575
3363 6061 819
760 7888 -976
4769 4130 -56
4522 6525 -981
4371 5569 592
2672 5615 -312
766 6858 806
3373 1752 656
5346 2503 -987
5176 5496 563
301 368 341
315 3739 -133
6583 7528 977
3008 142 -640
7939 6741 673
1019 5649 -537
114 2783 -467
2113 1193 872
6482 2150 363
3858 361 430
7163 3076 -212
3256 1412 -835
7541 7895 -486
3442 5842 934
1757 7229 -502
165 5544 599
5099 5797 52
3046 5515 -275
2640 4222 209
2271 6469 415
3463 6543 868
5300 228 -361
2501 221 -985
6373 6327 547
3964 4718 192
7156 7239 -905
4084 7178 918
4121 2278 -439
6098 853 71
6463 1282 -705
7915 5431 -179
6001 5682 -467
8051 6397 -623
7113 6295 933
108 260 170
7159 6835 643
1024 3703 -886
8062 8050 52
6708 3558 976
6618 2377 -847
6777 7427 -302
1581 7007 -517
7952 7405 -602
4067 4987 379
6207 2077 -478
2191 3889 -622
2512 3744 323
1924 7674 189
1928 7654 900
892 5874 -108
6283 4753 -312
601 3574 -938
7492 5116 704
8019 4481 -658
6367 1814 -182
7816 31 707
4890 794 -564
1478 4286 742
3005 7608 258
5604 2100 924
2640 4918 -339
4892 238 -167
6135 296 -853
6872 2129 969
4430 2909 857
3891 1332 -374
6534 4023 -119
7833 2151 -837
4010 3336 -435
1485 2628 431
6502 2826 601
7205 1393 97
6442 4108 887
6527 1249 -174
3991 2283 -1000
7608 4999 -691
2304 2651 944
3529 7335 556
64 2326 30
5342 2986 616
7095 7802 128
7903 802 24
5694 4222 -179
1522 7511 152
3575 6388 430
4372 3227 845
3071 3073 -455
5899 7027 -161
4575 7684 36
89 7786 -141
4867 1012 109
1500 1991 -895
4026 194 244
4743 5961 -293
5252 6205 -539
7362 973 103
2482 5093 376
4309 7570 -43
6045 5448 94
837 61 -186
6985 7130 853
7463 6178 -150
3483 5143 934
3109 3691 -616
5345 3528 105
5743 8056 464
5204 7688 497
2040 5792 346
6506 1780 291
6910 555 -398
3334 137 807
4741 5307 -816
5018 2206 254
6605 3865 -635
7912 5195 885
656 4215 364
7220 6267 -802
999 6447 -791
7226 7104 -133
2951 333 -835
206 5802 967
4066 1895 130
200 4397 477
5332 6419 -469
6894 2506 67
56 1404 265
5638 307 136
2763 5472 -270
7121 658 571
310 7532 -709
7601 7563 -314
1473 1706 -562
3474 3237 31
6914 2896 91
6806 7455 -663
5895 6414 583
3720 4555 -366
1224 5947 604
1005 1838 706
5917 5268 378
4486 8051 -172
3939 68 -313
1889 740 879
1214 2373 194
576 46 679
7839 3747 -500
2715 3439 -80
229 6342 -100
5251 4435 -500
2933 6824 -246
915 6716 -36
4938 6786 -395
5773 107 -701
1740 734 -169
756 4310 -907
748 1836 230
7815 7596 15
6081 5711 602
2962 6404 -49
6300 5780 -143
7691 5112 -101
4838 3562 -744
552 4042 760
1128 4095 -6
856 1898 -638
6875 6666 -228
6848 4033 -291
4675 3807 -462
6875 3644 -655
6753 265 672
453 2575 -200
692 4882 264
6443 8007 534
1358 2875 341
6852 5466 679
6029 5563 -30
3094 6622 235
2555 2647 39
6497 5616 204
2316 1161 -748
6234 3149 -316
