17
987 821
434 607 542
667 4 -851
777 471 992
506 639 -146
159 378 -829
452 424 82
447 189 216
421 531 720
99 441 200
339 847 -405
412 692 860
875 433 -713
530 453 701
521 813 -664
147 799 -11
817 269 -786
504 141 -827
535 30 -900
452 892 66
349 340 -534
695 107 -522
839 335 731
690 740 -991
646 212 418
687 883 -397
798 888 765
78 258 -95
651 733 950
417 219 267
310 481 -264
841 361 -356
262 274 -824
206 564 -340
674 489 182
264 104 736
236 558 -327
804 412 -232
189 255 20
416 733 6
561 97 -616
391 266 782
742 260 -110
230 516 480
900 635 465
240 129 77
122 746 -331
324 307 971
184 578 -155
758 144 421
143 506 -130
843 416 983
45 132 263
148 4 -542
474 662 -773
245 274 -938
570 901 475
646 675 927
337 687 607
879 473 170
520 478 503
309 403 -404
434 54 -527
749 204 -609
393 646 496
612 750 -773
198 544 635
81 161 185
735 337 -908
234 249 416
649 69 -87
176 490 -921
514 228 977
253 850 648
737 117 880
799 705 977
36 101 663
66 558 -685
580 282 -626
25 552 738
58 192 368
130 473 -33
141 457 -247
283 762 742
299 735 -793
299 746 -574
414 495 939
107 806 -677
315 61 -321
631 183 -600
199 315 -230
197 629 791
284 279 417
776 332 -526
383 645 435
690 853 979
683 752 752
817 333 360
130 680 622
893 214 -577
804 643 -125
245 114 343
331 3 707
343 328 -485
792 392 -751
103 434 547
23 576 -613
375 1 -288
379 440 -815
387 403 572
189 46 -620
121 633 -517
666 414 -242
86 108 -43
224 479 872
369 746 645
111 664 -58
54 108 -213
392 388 -261
851 346 997
701 497 -725
56 222 -749
583 810 -982
668 607 430
612 7 659
827 47 600
63 400 656
733 390 -733
468 467 -273
265 487 498
91 495 -609
163 679 61
466 601 881
803 252 606
381 511 -40
758 40 751
669 595 -857
246 259 609
597 59 113
514 161 303
630 528 -170
275 424 -18
332 686 307
615 620 -625
464 267 -185
205 248 330
335 740 410
6 532 358
507 472 -90
729 599 -258
253 883 569
487 621 952
263 568 -278
479 712 -913
795 842 296
444 335 82
862 895 -936
385 829 -264
488 296 462
519 204 832
41 550 -205
144 760 211
293 182 993
892 709 -288
26 183 -213
476 178 -940
621 312 -922
186 413 -395
245 101 -755
358 45 -993
132 190 -829
818 770 -265
493 179 -256
771 825 -379
725 649 509
523 713 657
6 605 514
801 462 917
79 103 617
318 105 689
203 212 -735
341 792 140
826 736 332
699 857 -295
132 292 -339
232 829 -68
551 859 -773
335 492 797
57 858 -549
1 61 93
874 226 236
410 491 513
213 671 460
437 137 -321
898 454 558
318 294 691
15 304 771
92 24 918
876 588 -27
58 521 -234
413 424 128
451 399 349
758 376 -941
30 431 773
479 840 187
738 449 251
706 540 765
737 321 -119
756 59 396
302 194 598
536 61 -804
699 534 -976
893 171 -560
833 754 -238
584 738 -791
297 5 -262
67 79 164
220 164 727
75 441 952
858 711 236
869 604 713
661 186 -669
370 390 -95
203 111 -616
473 691 346
119 166 -989
658 800 -904
191 624 -572
133 520 330
812 865 -201
666 548 120
145 776 -926
523 741 165
147 622 -997
821 791 -980
704 301 -674
61 58 828
327 511 -930
219 584 764
346 77 555
468 696 296
889 34 -58
409 722 -581
670 146 975
740 347 41
642 832 467
4 33 983
461 281 -44
772 374 179
322 236 819
111 459 -40
171 70 -976
755 757 -705
899 742 -457
238 765 38
220 188 210
648 425 389
785 888 -933
277 323 702
353 884 971
552 251 807
242 227 -115
336 529 3
480 154 71
420 822 -404
653 550 26
666 147 820
831 789 734
84 279 -22
459 243 -282
652 147 30
260 178 -975
515 759 973
816 693 -533
8 159 -677
205 477 685
600 618 -150
203 644 -979
141 278 -608
216 293 -329
557 476 -602
69 808 620
185 43 295
874 709 -739
344 786 735
546 309 -129
205 148 454
734 172 -754
291 25 -755
176 295 753
70 639 48
52 70 426
481 543 938
656 829 916
117 84 -956
279 22 247
90 764 974
626 421 643
847 872 762
751 457 467
393 714 -777
844 623 404
869 730 103
471 474 102
662 73 796
890 183 -492
732 169 -805
772 749 199
623 764 -338
827 837 303
590 335 -215
136 691 43
463 430 811
284 589 824
102 709 -296
239 101 -574
555 758 940
93 3 722
178 787 690
701 218 993
463 7 997
57 495 -766
669 810 -397
137 435 -468
717 259 -79
581 393 -517
342 758 206
505 296 -215
661 771 274
32 454 -838
279 708 70
501 358 -196
25 552 -408
426 192 972
754 162 -949
694 50 -272
389 168 -54
682 714 257
492 358 -280
57 367 -716
363 758 -712
374 1 462
358 820 -106
277 333 517
207 40 389
446 297 -371
629 238 -90
707 122 -490
844 342 -861
460 298 570
359 738 152
375 861 -750
417 391 756
128 137 -953
37 23 275
350 815 -985
262 250 -851
156 122 -300
332 716 -468
680 855 102
342 524 332
851 443 -334
212 589 664
770 231 758
373 523 -984
868 390 -242
694 430 7
605 349 458
610 24 551
861 809 357
449 385 679
308 407 417
450 212 -557
639 288 -116
473 776 -955
72 765 60
58 207 842
214 192 -45
43 37 -265
664 682 403
341 494 670
215 468 519
491 753 433
439 332 -616
862 695 -714
43 154 -84
428 866 -667
230 832 -38
79 223 -347
528 527 -655
630 169 -531
238 248 38
642 708 411
877 508 620
546 276 869
124 598 257
645 357 44
49 155 797
204 311 83
137 285 970
184 358 -129
75 506 -68
563 617 -463
347 178 -863
472 380 913
215 393 -197
442 199 893
456 104 45
294 334 196
378 656 -128
670 238 -809
258 169 -228
869 611 -62
208 41 -875
128 520 960
712 509 833
732 397 900
148 754 -985
506 456 557
749 631 -688
638 21 922
879 591 501
163 276 -690
298 442 -621
241 143 92
218 844 -81
600 120 -278
439 227 -922
455 451 -929
509 858 -630
712 440 -821
457 234 -709
80 211 528
522 732 -936
733 876 -726
491 865 -280
821 10 609
766 49 409
624 237 -954
218 646 60
622 895 -782
15 353 -282
837 636 -800
283 385 865
55 767 638
319 234 195
375 57 -530
24 459 -44
147 723 683
801 182 -970
166 18 556
406 109 848
401 68 -980
495 800 870
328 310 -800
666 511 176
277 417 -845
63 739 175
81 668 -787
890 179 502
279 697 867
124 555 947
191 721 473
541 634 843
138 45 439
217 729 349
83 52 -375
796 718 -958
324 809 666
486 308 -556
523 413 -174
571 134 468
454 221 -376
250 88 -773
617 425 -286
810 812 -528
828 366 -63
477 879 360
197 830 422
801 17 476
680 116 -848
38 500 -805
892 456 887
609 498 -717
807 82 -741
204 63 -338
874 686 435
31 292 249
324 11 -407
19 321 -212
722 626 65
479 283 725
61 329 339
223 129 -946
503 832 -114
757 847 -681
671 763 -708
293 892 296
366 117 -704
523 558 -130
405 723 -553
529 25 979
80 56 552
623 524 -19
891 654 730
589 323 -830
104 164 114
344 888 15
829 847 -766
352 315 -154
715 133 -318
759 615 682
78 398 817
553 386 664
326 678 -732
216 734 500
526 345 -140
627 614 67
519 88 856
299 291 -374
209 831 450
892 779 9
66 620 -299
898 355 -665
6 118 498
107 845 -893
61 670 892
129 474 -598
608 513 537
688 159 270
179 87 355
611 580 715
575 187 -29
385 294 425
111 248 -603
799 483 831
221 842 203
759 201 990
276 353 -82
467 842 826
523 887 -685
437 692 -377
321 231 231
608 545 -413
379 90 -179
350 56 -705
564 574 578
980 856
350 732 -184
855 550 451
128 122 -741
842 291 -622
618 922 19
58 122 752
538 779 654
4 470 -239
289 825 -785
27 940 -847
256 147 -743
721 572 747
210 196 -757
639 816 326
690 805 -123
498 843 488
471 567 502
866 570 -139
744 385 -723
406 278 431
205 918 458
886 848 661
291 963 562
511 487 -932
730 31 -559
613 252 -694
155 925 -273
672 827 129
857 562 847
959 232 499
615 792 -391
959 757 -300
133 390 -406
721 841 -646
358 654 -799
768 335 102
44 418 -287
77 108 -661
130 701 -429
617 69 45
181 858 428
96 918 -266
624 975 -44
400 483 445
105 934 600
810 441 -460
437 654 -578
742 349 -437
231 145 -209
273 797 766
140 743 -915
837 384 517
631 35 199
881 925 -124
780 415 474
51 662 -117
529 785 -286
812 311 -486
909 771 -315
215 401 -745
515 34 -335
166 43 -854
295 294 178
138 641 925
232 70 945
626 66 574
487 297 -358
87 83 147
552 952 -645
269 271 -475
674 562 301
752 423 -6
502 291 -89
721 7 134
274 441 269
175 402 -748
379 439 -860
434 624 -45
167 217 -337
900 592 -299
610 199 442
655 88 597
441 393 -852
440 84 143
134 468 -512
895 844 626
630 769 428
2 319 -97
78 408 -225
366 153 410
776 854 -319
192 375 739
691 660 470
949 570 901
660 571 75
301 612 -312
952 403 411
909 188 -747
134 611 573
851 410 771
119 822 -690
949 217 -810
399 767 315
510 501 -852
413 585 454
23 531 391
29 118 -989
344 725 -7
872 446 122
952 567 888
126 570 -126
401 396 991
751 918 888
973 418 584
581 714 687
222 352 -753
520 311 188
889 95 432
631 345 794
852 325 -832
228 447 -107
680 936 -917
737 306 -789
784 811 -131
475 439 603
412 748 -437
906 631 208
504 434 -177
443 387 -964
742 271 -744
820 917 779
497 436 404
248 168 630
155 112 624
897 332 368
801 635 -254
159 721 -840
352 218 -424
754 189 551
343 731 585
973 95 -121
454 48 -593
6 614 -634
589 158 -524
402 98 -816
103 738 397
491 686 -186
757 558 182
598 257 -23
226 30 -459
933 804 -371
733 865 -183
258 242 -570
710 257 819
93 20 653
809 236 881
56 740 919
520 346 -222
282 689 -492
935 350 -718
476 777 3
528 23 298
816 62 772
446 716 -26
377 501 -658
187 288 190
333 452 -130
586 441 -932
263 648 605
417 874 -530
260 103 -735
343 124 90
388 23 826
556 700 -158
50 309 776
655 249 811
658 953 -114
911 179 -516
613 213 388
697 643 414
720 672 209
478 841 -566
349 879 -949
179 890 24
378 12 -688
912 979 603
544 777 -299
521 958 389
369 940 726
297 804 -359
768 42 687
305 499 634
319 556 -335
94 955 -535
386 232 486
275 556 106
346 77 648
821 282 -283
755 262 -522
818 931 845
640 619 -680
687 40 253
539 390 -410
770 732 506
120 197 480
72 732 -862
792 633 920
294 542 582
737 9 736
695 977 500
637 625 351
16 54 -803
202 617 957
633 935 953
499 63 725
517 846 565
248 277 80
482 555 -609
852 18 -926
916 344 -450
414 619 -668
456 622 59
841 791 -517
918 545 235
33 675 925
217 524 130
751 454 -709
898 745 632
812 547 -134
314 646 410
468 466 887
256 469 -448
951 216 510
732 98 -468
569 46 -108
546 888 510
249 726 -545
152 343 884
476 245 -826
404 927 -66
290 294 395
490 286 -599
380 277 810
353 698 -606
216 55 600
501 569 -434
278 274 -727
258 387 654
872 150 -299
351 718 985
447 483 355
69 17 -728
470 184 -431
584 36 -668
713 349 -207
166 615 111
33 9 -9
315 711 981
442 450 -592
220 743 -788
76 162 329
24 316 -656
734 792 368
234 621 445
459 217 -493
428 58 478
62 424 569
724 303 -785
308 107 -345
886 877 -340
513 618 929
78 856 -511
673 876 -32
705 668 -565
425 525 -970
586 130 -332
352 585 62
314 329 -837
538 349 -554
389 195 869
668 264 -274
733 207 -421
227 856 -374
258 228 -505
919 837 -858
701 1 -738
869 911 739
544 262 303
244 88 581
940 672 -850
794 436 178
759 319 -791
638 579 -286
435 401 -749
108 172 -669
913 124 501
77 114 234
189 909 57
792 811 311
918 809 -539
333 202 -991
194 360 -119
54 971 323
820 620 -131
17 115 950
445 720 993
915 374 283
9 53 161
626 880 -518
761 590 -798
386 970 -38
278 68 -857
579 460 -188
271 822 -305
781 475 -166
290 629 195
263 234 648
920 680 946
255 154 333
364 559 163
614 285 -707
669 933 703
671 377 -794
122 800 318
841 198 -579
376 293 -662
916 553 -23
268 786 593
432 600 -258
881 781 557
783 46 547
549 846 -133
306 515 -598
387 833 930
622 706 -371
407 519 -855
279 762 -822
173 921 -807
947 944 899
913 633 -864
280 754 -546
119 682 772
879 379 442
368 202 559
240 614 -125
466 649 -471
242 941 420
618 469 -410
584 959 853
127 975 281
695 932 -865
659 443 -228
849 673 837
799 882 -907
848 71 -718
547 508 239
465 230 951
937 331 418
661 901 -453
561 52 -474
891 533 196
978 7 -882
476 147 -667
802 144 778
366 284 558
300 705 836
234 869 921
699 130 776
784 910 907
431 456 904
104 326 420
364 970 253
88 521 -38
201 849 -504
870 962 -616
791 68 -186
79 754 506
729 168 -778
348 89 -249
306 160 -777
686 340 890
758 662 -99
129 440 -273
420 446 -557
201 401 -986
609 20 -725
977 517 -490
8 123 -633
408 436 609
429 349 182
717 208 -803
832 412 992
947 228 -826
643 832 585
869 211 68
756 296 -113
113 665 994
521 780 239
319 875 -331
4 336 731
280 269 -408
46 344 473
929 48 565
837 259 139
418 594 -264
30 436 -680
463 901 -812
372 761 766
587 612 485
738 919 294
723 537 2
202 93 870
785 715 853
956 321 -781
639 420 -931
877 832 410
943 382 -95
719 772 -97
544 554 -632
929 11 -408
275 587 757
6 709 621
631 304 669
197 719 -913
97 360 -480
128 618 620
713 465 959
100 635 -645
207 809 -985
30 554 333
196 131 286
626 833 641
236 808 677
39 252 164
556 772 -155
447 41 -782
347 272 -579
692 625 -728
855 252 846
59 406 959
594 43 -631
193 329 -168
904 353 -818
169 98 307
608 512 107
248 450 -617
828 740 106
582 779 754
527 771 645
931 761 -464
257 785 823
348 149 388
351 693 597
690 434 493
4 655 -463
977 662 160
722 427 -978
761 649 567
408 444 -19
330 858 115
594 724 269
171 48 -781
760 192 877
737 720 -781
631 502 735
74 616 -329
818 944 -939
38 549 -451
781 800 266
777 656 -32
664 554 48
66 257 -727
463 301 203
236 724 399
196 334 945
639 939 633
303 952 39
438 134 -450
845 777 834
820 442 -677
784 694 -986
741 841 319
671 507 916
432 72 456
751 767 -953
735 250 436
560 357 -371
91 277 -316
342 121 164
335 208 -564
78 592 -619
111 457 -240
894 941 -52
243 261 -321
61 703 320
197 209 664
376 323 480
575 35 -174
877 853 293
448 622 774
360 24 -953
307 544 575
428 68 -501
828 966 424
599 769 731
142 163 907
305 219 -803
823 460 839
634 53 909
161 526 593
428 515 -899
182 620 443
599 777 -181
753 443 -416
911 511 -76
191 386 665
734 747 342
311 107 537
413 960 424
350 856 -835
961 140 822
770 684 -922
137 941 -728
232 387 168
951 635 -988
99 519 643
643 223 -411
46 423 -704
446 133 407
214 117 -439
899 21 102
298 899 359
154 221 -144
70 486 -646
200 601 -293
414 31 -940
790 243 -724
733 297 -344
652 728 673
569 975 -622
552 489 232
825 284 978
612 669 -525
278 804 -558
677 426 -828
81 14 -80
254 585 687
484 511 728
563 95 -268
191 919 249
12 518 575
645 901 172
711 146 268
625 829 -996
421 140 -246
654 861 512
895 839 747
136 748 853
660 139 454
862 943 -968
763 874 -405
940 784 266
645 633 -98
424 475 119
447 731 -128
27 77 705
283 173 452
111 681 -619
377 345 -852
172 932 -919
110 563 -844
757 471 -424
238 515 -443
318 206 903
802 803 163
513 834 981
412 979 -182
170 430 604
896 844 -579
740 177 -840
586 565 682
498 257 -842
767 142 574
875 364 687
521 531 -515
719 404 -41
38 219 -877
819 853 665
975 357 441
50 62 -990
809 582 352
504 342 -968
722 696 -857
69 959 -226
923 388 220
121 128 -868
170 113 -318
308 627 149
544 570 995
921 794 -253
815 907 68
332 621 720
477 610 63
776 393 0
134 810 745
153 76 -749
952 647 -63
658 156 319
898 431 -203
972 580 365
751 340 705
495 46 161
216 288 -599
109 530 702
190 739 -455
598 147 167
549 626 -547
699 744 234
930 22 374
790 212 402
377 613 -29
363 328 -837
384 662 -545
668 619 978
490 637 -353
173 610 -643
753 878 -370
322 457 112
718 415 888
613 458 949
369 334 3
665 507 441
829 609 853
25 153 223
569 834 528
686 28 -182
767 888 274
639 633 -514
899 82 -626
75 727 706
821 685 -609
556 348 -750
563 923 -624
666 377 257
405 909 -976
395 120 -214
884 954 973
145 23 768
317 936 -255
479 487 565
507 211 -637
394 906 -129
648 827 -67
645 224 -854
321 634 -696
432 740 86
79 968 -597
627 515 -175
612 114 -801
843 780 -955
67 565 -228
375 555 -440
610 887 -349
614 495 -153
619 890 67
370 302 55
930 626 -113
500 365 -54
284 14 -282
846 284 707
508 5 982
270 264 -863
839 768 227
105 220 502
604 788 403
976 346 -152
173 912 -828
869 84 -989
431 730 326
523 658 513
784 587 -103
876 727 -909
392 297 616
342 646 348
232 252 158
247 181 -794
267 886 -26
423 101 983
933 171 502
410 923 316
812 291 -215
589 614 754
352 279 166
840 142 -290
293 744 949
835 89 -635
99 852 -562
817 670 337
582 324 -281
877 469 -234
63 750 450
112 438 -586
845 173 -733
720 110 -212
886 194 -408
545 950 50
432 504 857
832 493 203
40 453 178
259 440 -488
958 520 626
487 212 868
826 421 641
602 323 556
102 974 955
911 550 -615
900 239 859
840 781 -731
257 352 576
190 367 -380
191 83 590
936 46 -714
315 794 -139
693 150 -620
303 390 -364
92 699 -937
752 588 -689
558 26 190
452 83 608
654 291 445
657 421 -490
255 688 317
572 81 717
445 737 800
34 627 926
535 330 931
442 379 -209
781 679 -419
302 291 -223
655 477 760
794 616 -977
693 113 -635
603 92 398
30 919 332
837 733 690
647 762 -12
769 243 -607
702 166 669
470 351 39
270 767 -518
516 970 803
233 495 -498
174 545 65
333 542 337
226 801 124
647 321 199
422 75 -358
86 623 66
351 727 796
941 452 945
730 547 750
837 783 -272
596 571 -398
820 309 -557
801 719 -615
544 123 -573
943 293 -169
43 39 -27
249 121 12
187 958 260
378 346 923
917 245 -798
960 724 515
47 797 504
489 221 -16
310 679 423
97 258 -214
646 114 -355
43 760 913
303 452 511
741 940 -884
962 374 -38
814 10 -331
923 60 477
383 593 269
882 240 360
859 648 636
572 11 -427
718 57 -688
235 563 680
256 439 -218
685 223 829
221 922 233
539 634 345
349 599 597
168 369 880
200 539 141
79 609 111
112 458 459
777 639 -715
360 942 -720
95 421 -469
205 776 429
450 869 275
888 815 518
366 132 841
173 205 222
645 969 -471
491 774 924
807 365 863
346 175 -753
380 595 928
150 976 -107
240 29 999
409 788 -347
644 471 -172
15 716 978
454 262 658
378 389 -971
698 301 -874
87 137 -385
492 724 403
266 793 -349
892 752 -670
447 698 624
197 561 -983
30 141 -605
414 66 852
670 306 74
257 545 155
316 90 860
167 964 -584
729 757 -837
871 223 11
265 244 327
559 807 700
656 835 391
169 890 -303
417 619 504
5 678 508
735 325 240
839 874 -965
64 125 518
382 407 874
654 240 -851
277 618 678
492 222 -512
659 155 -170
668 924 66
831 963 844
130 967 -778
972 760 783
378 218 69
504 545 -952
177 219 -832
812 781 829
921 891
423 294 -503
80 343 -817
163 168 -101
368 591 -48
757 630 -695
108 409 756
647 657 117
267 765 758
831 434 -630
211 173 820
506 180 -395
147 710 -317
199 474 593
513 903 751
199 531 145
95 396 107
166 141 -228
477 844 611
508 276 216
583 665 -411
327 490 139
14 72 -403
795 335 228
386 694 -691
607 797 47
843 14 -695
768 576 -324
879 542 -6
384 731 805
732 524 314
282 746 -531
749 247 154
778 97 861
410 312 36
401 303 -588
747 498 -357
555 614 662
412 91 777
892 798 938
284 151 819
42 235 453
504 369 954
541 570 661
631 643 757
285 607 708
903 20 471
816 706 896
725 491 -655
563 792 -570
619 145 963
903 516 -701
580 455 -384
715 603 143
307 320 229
211 112 771
486 31 421
18 692 458
657 153 -633
527 493 -756
285 919 -50
635 665 -686
164 745 -261
115 76 -814
614 901 818
850 569 -420
205 87 344
132 365 -459
78 832 -637
454 642 -280
568 422 -917
552 297 -764
854 737 249
70 340 972
855 588 -849
408 874 271
88 447 67
683 86 323
743 433 -823
687 625 170
521 510 412
839 485 -752
474 439 564
779 327 305
293 307 -405
831 105 -893
550 686 826
780 807 -403
553 432 455
625 885 -911
412 747 -203
201 455 -174
579 888 -880
463 824 161
457 189 -263
308 80 369
566 586 -120
326 113 628
237 113 988
709 772 732
810 277 -22
881 878 415
657 909 59
147 283 888
726 234 647
305 484 -552
666 912 -488
524 779 177
637 822 877
306 48 -708
678 650 363
488 615 -320
17 722 -301
69 420 -142
841 824 815
516 418 -492
640 162 796
471 330 357
68 905 -966
656 245 648
238 432 -693
621 134 -362
854 106 616
729 500 -344
232 464 -822
394 182 -804
354 628 8
805 46 -16
9 849 -86
293 62 204
188 716 -611
288 418 137
569 501 -208
885 914 423
834 810 610
205 636 326
43 760 -785
238 135 -963
42 757 -782
687 372 46
580 227 -637
280 455 -456
810 851 -756
255 479 -522
647 485 33
442 444 1
475 360 -60
7 876 -98
779 787 300
721 789 497
267 877 666
590 555 910
660 48 551
115 299 331
494 340 -309
378 436 -319
542 739 855
479 213 -502
597 769 710
579 909 245
475 127 138
877 424 32
264 614 -904
872 332 575
395 488 -377
247 565 -934
795 401 -700
273 840 184
201 441 776
360 322 -706
106 738 789
206 549 -750
682 465 356
423 919 208
236 801 770
376 740 598
301 238 -406
524 569 -116
614 435 37
452 364 926
919 793 668
283 192 -556
537 686 447
627 660 -610
724 61 -96
172 519 -708
347 543 -671
232 565 -537
29 429 -215
606 880 -226
394 560 -664
259 343 -169
37 503 822
817 909 -574
67 527 -397
693 849 -759
212 443 657
881 838 882
179 686 -550
675 453 696
881 452 604
415 135 -389
881 751 -755
490 110 -179
148 637 -567
172 410 -994
746 318 -854
158 833 -631
760 550 535
57 13 525
721 424 325
767 802 -72
226 659 -700
283 220 -969
255 211 675
341 614 541
248 371 454
588 647 93
472 851 145
106 396 -457
229 598 -690
725 619 -864
38 580 -171
527 89 -768
228 111 -774
121 279 260
677 57 -98
90 155 -714
571 296 765
311 445 933
204 875 -15
537 39 630
102 132 497
163 306 -351
546 505 391
315 651 649
164 868 971
446 126 185
345 3 -271
235 408 303
798 781 -54
336 727 -265
727 524 -761
813 71 482
379 536 138
655 461 -177
669 3 -76
58 490 963
171 174 -718
745 673 -141
22 651 -449
664 104 948
710 741 -812
414 54 133
764 499 675
88 870 -463
469 182 282
266 344 157
23 376 -941
746 88 -493
104 864 -340
354 854 -243
194 742 -8
188 118 724
375 284 948
460 829 -302
512 54 498
732 358 -340
627 560 -184
687 413 248
546 9 -36
338 778 551
771 640 522
8 647 -442
880 32 -48
615 63 -466
596 271 123
812 387 -362
873 864 -484
910 112 903
481 267 -782
559 694 -645
757 76 619
502 446 28
366 392 -305
48 920 -622
384 828 -758
768 502 -280
152 480 -777
403 302 -463
350 193 758
682 63 -570
792 285 697
277 629 -137
203 333 -469
552 391 75
782 692 350
265 861 -515
144 521 -585
183 871 51
54 293 576
749 347 636
247 324 -866
684 350 19
175 660 -615
278 331 384
659 459 -152
555 369 -361
707 764 465
236 883 154
213 73 998
83 283 -256
219 783 731
537 168 70
150 392 -135
43 428 551
753 656 -143
834 252 -957
773 464 -527
206 345 692
429 492 929
481 236 -569
803 731 102
668 134 317
109 529 -986
78 138 -135
734 822 -640
467 583 -434
577 770 -610
882 174 930
640 709 -184
183 131 -925
119 583 -253
28 373 -821
184 456 -703
290 641 -571
24 48 -353
413 639 712
147 415 -792
849 490 106
28 383 58
898 409 -407
79 890 -301
425 417 245
223 349 562
553 740 -284
509 321 931
266 469 -770
356 448 -423
698 873 246
887 686 -444
505 501 757
517 648 842
241 791 -782
234 160 165
435 543 90
598 122 -997
84 195 368
42 756 51
912 503 241
385 455 882
305 158 -40
528 25 -13
120 520 -184
239 185 975
861 686 -949
319 39 -621
278 432 844
142 570 774
759 782 394
565 314 835
22 796 28
841 279 643
803 94 548
12 838 502
662 577 683
568 255 -704
776 9 745
765 568 -488
57 109 721
434 515 -369
169 616 16
640 463 -610
562 298 654
788 95 -498
118 850 -427
267 187 568
639 256 676
209 817 366
349 916 -476
655 489 766
144 186 301
223 131 -465
247 245 646
250 872 -411
577 431 245
618 290 -109
446 512 -897
878 374 -618
388 807 -588
407 703 798
860 598 -92
772 386 -258
337 785 -688
132 921 463
469 280 598
759 429 -87
672 172 -217
269 658 581
912 389 523
190 296 631
804 296 135
809 914 499
847 623 867
336 638 605
415 520 -877
846 182 405
787 306 -657
360 863 -774
552 885 -305
481 679 -223
767 863 654
557 481 291
25 703 -521
793 528 681
650 661 119
636 389 908
612 484 692
673 233 -152
491 562 157
626 123 -607
79 534 -114
525 527 -218
109 403 -543
367 308 209
14 859 -329
262 93 -677
339 87 478
759 583 -853
560 52 402
399 29 416
747 10 -482
814 146 96
460 368 346
376 508 -668
293 802 -807
833 562 636
127 538 -36
423 263 -293
849 619 833
9 545 397
492 834 324
155 790 628
400 759 -635
314 806 975
733 562 877
299 831 635
620 146 639
602 739 228
14 438 -412
301 799 369
359 233 854
893 379 800
121 403 206
221 475 459
874 795 -177
566 761 879
292 653 364
711 356 435
254 712 12
705 125 25
56 318 773
285 575 245
234 835 380
538 818 -162
109 184 -158
23 796 2
594 664 -884
819 604 60
478 883 -9
621 791 -727
278 813 -637
847 237 -709
853 841 -638
401 865 -398
41 490 -38
704 345 599
23 490 -712
177 659 555
297 182 53
647 752 120
462 457 -402
159 657 406
412 464 -156
807 79 -215
317 896 -333
374 876 -688
309 197 173
569 433 -103
646 268 -982
880 347 52
216 398 -987
787 242 800
519 326 115
261 830 -952
280 738 446
108 523 -86
154 863 -978
219 846 64
876 454 964
647 356 326
662 193 927
462 735 511
49 801 -792
282 376 -670
202 18 -18
96 630 -986
357 247 662
451 853 -93
837 163 484
408 753 -134
733 242 -941
441 438 585
253 315 359
209 18 501
529 555 757
772 515 689
325 109 332
716 647 -138
622 140 549
102 312 -73
383 26 260
85 255 -589
895 275 574
154 249 140
439 903 -64
319 101 -264
912 568 -445
731 237 560
809 318 582
676 720 -664
417 309 -19
97 315 -408
359 9 -83
594 468 -740
110 45 -531
158 457 -256
608 822 707
346 541 293
223 412 638
670 908 153
452 779 -789
51 349 -873
491 402 279
827 873 -379
895 880 -749
841 86 -866
767 515 -476
907 11 -889
200 243 -625
801 898 666
487 561 165
675 564 -511
275 201 -851
589 415 286
788 114 51
665 581 -313
62 526 -475
893 916 -736
748 405 793
364 164 223
49 248 38
267 344 379
553 420 361
56 659 -965
302 769 -463
828 595 319
83 643 -455
141 232 -519
50 674 678
914 436 733
28 58 232
368 331 459
874 765 -486
678 169 721
171 850 -412
802 781 -643
306 826 -253
243 362 -977
838 706 801
888 679 -234
391 583 973
635 12 582
795 641 -595
617 43 7
584 155 -929
366 140 929
514 115 765
260 910 -280
432 897 -464
310 245 897
795 887 -528
809 708 964
416 663 759
671 467 -785
916 35 425
705 565 -311
90 122 -186
88 750 -241
757 586 -228
473 315 212
737 258 -349
857 820 -453
487 637 136
61 414 -1
220 772 -734
222 869 -786
117 862 -873
71 756 515
84 399 -376
459 513 142
918 218 -353
217 199 541
349 492 142
427 374 180
54 603 -127
271 822 911
421 51 369
506 505 -343
37 109 632
643 350 -159
301 353 86
616 234 -962
818 710 383
904 234 -276
577 271 -593
685 847 -811
503 627 -84
576 786 209
195 665 642
857 763 766
49 100 -130
385 273 55
533 860 848
415 404 545
680 254 213
660 868 -999
577 241 -796
556 545 -91
7 418 -18
323 839 -181
625 244 481
627 97 247
580 321 -340
780 584 -730
474 126 -827
50 112 -958
789 28 223
137 634 -957
580 888 -759
760 697 -159
575 503 629
279 893 44
617 724 759
10 28 -287
434 576 -274
357 334 -550
775 343 254
525 907 29
487 64 -315
778 607 -638
807 264 -660
395 195 607
733 321 -176
319 888 -530
618 842 25
327 160 66
256 218 541
481 425 954
676 877 -381
811 412 -362
662 640 574
835 80 -603
684 119 758
214 326 -254
264 887 64
195 148 -213
702 898 361
271 643 -594
180 304 -755
447 918 238
593 261 510
411 798 172
684 616 226
48 222 365
354 789 -660
751 589 -977
59 207 385
514 305 -59
157 185 -26
826 128 559
269 379 -400
684 120 398
862 809 324
136 436 807
701 351 -212
157 916 -219
819 763 -437
377 332 -658
336 842 -378
311 652 -155
755 453 -912
157 761 404
787 490 370
282 562 112
277 105 971
100 135 111
626 100 -119
600 167 284
423 409 114
107 574 142
908 29 447
74 562 757
522 448 -111
741 370 -705
8 161 -414
346 919 -377
174 710 -947
516 822 -277
117 278 486
550 120 505
514 110 587
468 906 -146
144 150 640
326 79 -442
429 739 347
77 129 -343
43 313 547
405 896 -226
682 796 938
437 658 946
257 685 -331
270 858 489
5 844 558
674 655 584
166 92 -550
559 93 858
38 870 137
97 545 -916
161 39 -63
