19
938 1851
754 673 606
169 186 948
391 48 511
218 499 629
750 133 955
53 111 69
809 789 732
373 591 150
189 748 426
147 438 777
361 357 337
168 98 724
25 156 209
519 337 493
29 198 234
379 571 694
586 431 820
330 232 166
775 335 838
304 143 142
9 713 388
745 811 999
458 566 92
515 672 820
671 646 507
215 108 160
138 399 69
402 24 455
42 397 778
201 111 910
323 828 449
390 299 532
827 777 912
595 112 859
715 427 264
616 209 286
682 526 827
377 142 499
173 530 264
440 220 800
723 140 571
74 769 293
520 804 628
612 705 821
662 681 612
273 807 80
345 528 299
238 263 148
587 576 799
835 627 427
272 462 532
727 1 511
157 123 165
390 472 633
575 80 822
241 609 377
256 841 567
650 180 380
255 725 5
492 283 664
238 827 681
596 473 682
440 813 72
254 22 902
310 63 981
327 29 967
660 239 839
168 429 492
638 662 978
292 836 240
365 486 796
154 675 196
827 333 575
550 470 438
525 495 461
716 289 752
203 687 788
425 754 288
393 609 432
73 190 372
116 164 363
376 426 674
641 785 265
160 1 292
157 3 195
578 232 531
655 493 636
767 42 748
163 550 513
193 333 426
428 111 80
30 410 318
279 392 227
191 246 942
478 101 940
8 87 559
268 549 267
716 844 965
461 677 620
272 206 185
474 437 239
155 110 878
424 423 86
460 15 631
437 616 79
783 350 497
233 39 831
747 383 581
564 405 415
34 726 312
501 109 733
665 375 344
264 468 299
47 453 544
318 753 399
530 349 518
776 302 955
550 805 885
811 860 195
668 437 667
7 826 464
256 581 801
322 819 722
825 578 217
58 720 22
664 138 374
722 799 717
727 283 807
165 357 127
503 178 187
460 324 43
585 84 80
521 413 21
2 784 763
691 127 574
632 838 223
328 630 375
270 814 23
595 29 294
145 680 843
142 485 120
729 343 713
22 177 250
664 135 935
577 728 218
856 488 526
577 383 455
299 47 690
688 323 139
629 101 478
54 304 849
167 438 334
310 783 959
543 199 436
357 501 220
207 518 950
753 415 26
532 95 30
881 1939
541 592 588
774 755 6
288 528 657
562 353 74
95 749 167
301 288 665
539 529 354
67 427 433
11 121 91
379 343 358
433 321 688
666 784 661
18 135 669
468 470 521
51 799 982
587 401 121
811 276 160
785 706 110
335 458 187
442 526 489
681 448 119
121 364 157
650 499 99
169 441 412
142 38 792
554 780 10
525 150 175
247 232 282
821 836 183
431 513 864
543 97 1
858 326 168
527 163 15
634 213 755
525 288 760
601 174 469
197 504 368
713 298 462
161 44 75
346 870 176
586 284 720
526 479 34
690 311 445
850 366 916
577 424 688
260 857 332
604 351 590
206 516 773
330 449 143
144 275 731
203 36 451
85 270 618
333 820 864
288 777 598
15 517 226
537 865 739
84 330 726
45 662 154
753 832 980
356 1 638
630 186 209
361 848 760
392 528 206
776 34 793
811 773 941
790 150 754
409 190 220
160 687 95
7 874 32
114 356 91
417 49 775
519 60 131
658 403 375
65 264 194
197 274 417
169 43 625
809 408 926
835 481 900
597 10 366
88 17 78
304 668 975
685 465 836
461 333 223
485 621 581
95 290 112
239 289 897
650 714 522
402 280 448
367 708 280
149 172 293
621 501 20
456 472 779
874 64 504
854 400 988
806 559 63
385 737 656
652 31 613
780 817 992
848 134 949
208 187 605
561 864 108
471 881 150
145 458 318
602 603 534
549 23 382
250 705 713
183 206 982
836 375 617
105 121 727
213 121 57
849 364 499
507 257 615
331 680 391
607 746 130
806 186 318
777 437 803
752 129 275
242 282 784
304 158 163
152 525 508
804 514 882
833 368 395
631 310 722
539 622 711
225 55 107
609 366 861
391 728 532
756 409 162
281 549 653
41 152 629
790 244 47
98 95 159
588 713 282
792 614 537
57 453 964
786 398 457
668 614 532
527 170 688
801 152 627
163 96 418
448 428 13
452 109 651
341 843 260
115 684 455
253 577 367
292 402 2
213 769 916
697 653 635
85 309 419
653 399 527
691 538 109
14 374 847
686 404 961
574 764 623
71 578 786
251 827 448
384 738 735
813 662 908
383 348 979
420 145 534
321 310 220
1 268 392
482 214 61
21 535 804
580 410 116
880 561 783
309 839 859
636 813 922
183 41 885
225 527 135
10 702 400
704 578 250
452 195 284
182 186 951
826 794 445
117 199 276
659 626 160
298 460 316
643 710 165
547 459 877
122 459 331
669 98 591
217 708 23
847 724 600
642 851 313
78 254 456
549 434 197
341 348 103
308 185 424
462 506 540
571 706 283
462 675 73
465 669 5
681 624 484
13 141 876
727 27 652
344 108 821
593 547 226
748 109 211
5 135 601
765 106 726
649 663 116
173 250 705
521 662 322
764 836 32
440 138 988
218 724 178
152 522 758
770 167 467
96 319 951
271 316 446
317 862 900
762 508 126
364 253 378
696 213 357
530 611 394
182 45 829
20 489 809
38 712 343
227 431 438
426 488 685
463 663 960
784 675 787
836 690 960
24 226 811
671 438 762
870 499 583
689 630 615
768 528 276
360 750 204
134 606 408
733 777 769
642 314 215
296 536 762
790 18 348
647 92 405
22 440 743
10 343 449
770 304 453
414 244 67
486 306 524
730 333 255
715 298 49
682 456 494
45 229 959
641 348 175
725 588 858
369 622 959
703 95 690
344 341 829
425 290 872
214 467 774
531 353 41
622 405 475
701 430 868
812 224 949
476 250 404
345 133 387
213 119 891
671 132 347
397 310 587
236 329 331
204 596 330
13 296 100
26 398 903
802 740 22
725 435 783
31 579 198
575 534 841
365 415 381
11 595 83
248 612 632
7 641 186
476 85 800
807 856 962
315 145 176
595 55 931
757 364 690
631 265 172
250 54 530
304 247 824
415 454 383
641 466 787
766 620 110
6 30 951
724 557 349
699 692 991
24 463 771
663 209 415
121 501 582
321 584 63
649 379 467
215 118 330
513 375 284
417 574 184
44 385 234
506 52 668
484 94 365
143 451 165
670 202 457
289 61 104
515 55 14
252 634 310
871 228 809
758 648 503
775 475 199
733 2 944
866 177 564
846 817 473
377 217 95
542 731 408
160 66 55
838 685 282
199 870 5
558 195 580
390 33 808
409 124 55
421 195 527
162 43 965
332 688 211
555 404 519
830 499 743
469 862 230
203 644 816
787 144 449
852 45 736
485 223 2
96 265 102
379 168 816
588 201 292
595 568 543
282 410 883
29 864 835
177 224 83
479 532 385
463 146 761
861 123 419
177 553 445
324 688 370
335 678 472
714 671 665
394 229 964
337 5 304
629 409 975
677 305 396
264 807 659
327 137 478
350 497 582
61 768 949
628 215 270
620 328 49
507 848 949
187 775 294
256 139 32
564 57 251
681 471 882
621 287 160
606 542 989
562 234 744
83 763 746
673 497 150
790 14 8
778 701 392
718 292 848
482 330 975
694 779 561
672 167 88
313 109 529
419 649 847
229 344 232
330 492 489
828 597 131
861 695 864
156 294 560
651 537 481
699 307 643
784 628 762
584 477 855
16 204 405
70 216 246
675 202 180
163 557 90
738 533 984
435 538 75
97 83 992
866 237 940
287 496 267
630 425 416
545 390 661
787 507 570
487 255 311
151 861 829
199 441 255
276 833 389
273 655 107
852 688 892
596 762 128
198 36 995
754 287 408
627 368 633
767 762 299
440 688 817
329 2 362
712 259 487
796 287 990
615 191 438
451 625 241
209 266 213
714 406 661
373 633 133
873 212 699
548 229 114
475 169 550
203 751 485
785 783 297
336 613 985
259 806 270
474 124 4
767 199 851
338 689 985
422 498 996
569 698 758
417 810 159
189 25 721
589 419 655
236 267 786
317 88 510
404 443 929
635 155 141
854 522 494
81 750 574
461 498 163
364 133 97
597 495 240
2 525 632
492 275 977
359 92 220
464 269 731
678 75 374
854 469 3
567 466 42
224 851 24
826 492 791
739 148 923
48 682 548
592 350 82
368 598 98
347 218 180
855 319 549
223 366 775
268 770 707
284 166 883
734 830 867
465 545 994
716 690 799
370 282 355
290 339 847
442 106 50
390 93 248
680 542 344
427 715 171
497 52 774
341 474 558
46 619 9
695 517 904
290 584 99
164 653 422
249 386 345
523 543 859
764 262 156
35 594 302
51 126 609
336 498 544
453 339 372
73 126 880
486 518 367
584 712 455
228 389 618
376 612 171
227 659 794
698 579 576
707 20 779
359 312 5
509 23 696
313 633 899
301 763 14
458 97 914
762 302 341
23 426 465
733 433 60
810 424 511
867 770 314
798 521 693
294 527 850
78 567 873
116 382 578
771 374 490
713 592 445
633 465 440
581 72 667
369 737 403
839 590 243
143 634 806
369 375 420
829 465 809
539 430 801
332 409 776
282 560 143
803 259 892
466 274 249
826 431 678
98 532 709
840 668 152
447 633 301
614 76 371
47 484 989
866 296 817
825 346 371
444 48 706
551 588 741
656 627 873
69 545 842
297 375 248
185 279 186
794 319 823
622 264 692
768 778 213
330 813 613
645 39 418
622 552 731
563 200 283
96 169 1
98 501 162
499 331 244
508 409 857
441 15 187
190 603 939
687 696 38
650 37 214
195 76 445
405 243 451
1 342 254
561 731 559
815 563 715
29 424 46
101 651 501
204 206 514
745 302 154
447 486 866
749 207 441
466 437 238
12 730 894
160 399 326
310 23 971
480 840 926
618 805 15
808 78 137
348 175 888
350 559 749
847 132 109
579 95 905
324 472 185
422 852 674
351 299 187
56 271 243
336 773 264
450 200 834
285 383 602
323 534 823
803 254 294
652 730 897
501 172 785
459 612 430
255 98 316
620 720 797
106 879 352
128 387 133
291 383 647
578 764 420
208 284 704
455 715 465
206 597 607
417 210 662
28 400 166
114 454 889
123 17 127
32 165 666
865 16 731
787 200 487
516 814 415
117 356 754
380 64 591
246 558 409
652 302 583
564 191 141
205 572 999
577 36 47
471 326 972
58 754 999
445 860 748
744 322 242
403 484 958
482 22 230
112 561 94
600 307 654
594 508 171
69 724 772
714 45 110
652 833 131
305 648 487
108 413 917
714 111 988
631 813 41
669 546 994
469 61 586
89 644 690
71 74 721
498 451 970
530 83 481
766 557 571
44 301 753
151 83 869
278 773 279
468 383 463
57 625 729
265 597 933
509 19 597
81 818 148
741 672 956
745 540 303
23 352 49
217 603 432
1 880 928
57 464 653
656 57 527
429 456 258
450 527 533
754 325 216
199 93 320
74 828 364
23 724 353
381 363 620
683 495 190
880 247 236
179 90 879
647 395 534
666 870 249
822 675 928
790 624 399
171 76 48
560 625 732
302 881 418
620 12 305
3 209 777
670 725 962
170 219 44
652 817 649
659 80 91
765 242 62
511 787 665
498 316 937
220 677 799
814 693 215
720 879 418
463 824 513
554 744 586
837 391 33
197 803 470
676 818 91
383 339 897
799 835 729
544 613 580
422 813 251
674 736 713
247 728 15
242 480 623
487 516 657
712 573 803
462 715 814
708 85 93
714 196 467
708 179 607
880 266 480
640 184 51
767 376 831
773 557 342
431 213 468
623 836 664
162 864 523
857 743 670
139 206 994
85 209 471
783 133 367
75 108 407
686 197 663
212 753 450
686 770 123
35 156 222
412 687 748
353 692 198
156 842 234
277 577 898
278 740 83
352 742 64
173 762 503
432 634 160
318 701 374
642 384 249
675 463 158
525 467 797
858 566 24
355 441 478
522 244 139
572 614 328
164 522 32
308 415 814
135 468 966
580 368 188
460 325 981
116 50 287
697 612 745
743 90 576
68 608 24
769 455 232
111 197 187
159 109 530
809 200 816
806 395 886
466 695 661
385 870 181
868 313 754
51 581 21
315 479 749
205 456 98
472 371 697
26 653 429
11 695 883
86 46 758
55 374 684
874 755 297
169 373 961
500 526 274
210 176 515
832 517 496
516 347 292
155 386 82
565 232 168
557 759 357
524 842 864
482 682 825
243 376 617
872 263 370
550 680 685
851 607 476
533 508 418
155 523 24
696 408 649
109 575 96
257 769 411
165 533 847
189 523 133
67 594 895
745 323 181
466 563 275
500 775 166
11 495 41
443 551 812
178 161 445
857 801 807
363 612 97
189 508 875
292 534 881
851 86 478
705 266 23
757 359 826
444 203 405
727 510 371
276 194 56
739 736 814
97 93 54
791 666 18
338 291 814
808 277 909
249 744 918
381 206 143
871 564 28
838 599 590
358 712 360
211 330 909
163 310 5
133 312 276
448 180 542
727 484 105
626 392 205
283 843 476
589 256 121
751 609 306
861 58 770
311 37 496
317 421 911
717 636 534
97 550 217
361 177 432
186 289 622
252 3 945
242 743 14
488 442 708
482 187 629
125 749 881
580 724 152
604 149 365
7 74 949
373 438 106
489 223 698
614 284 122
560 19 988
266 90 336
793 545 374
214 291 160
685 273 726
7 713 641
43 150 174
445 794 497
825 462 6
546 176 357
803 570 652
323 120 452
609 867 132
104 352 455
829 835 500
418 410 119
565 76 458
193 358 137
855 730 464
721 603 935
420 264 692
83 232 917
228 380 555
450 618 185
557 534 627
273 101 239
347 832 232
129 741 72
98 785 7
333 774 736
393 873 458
457 870 83
784 590 843
189 673 987
597 294 45
855 373 381
550 330 631
803 868 150
125 317 495
848 769 475
45 332 40
674 603 162
578 190 706
704 687 546
337 81 454
785 418 484
700 237 262
587 82 1
530 851 46
145 109 672
451 499 290
587 416 106
501 478 239
826 142 262
395 58 954
141 609 859
232 451 409
200 671 84
254 115 150
649 623 224
119 321 543
724 456 530
725 329 106
838 51 791
560 296 514
873 167 503
448 552 45
10 295 103
668 648 510
631 417 223
744 58 898
731 40 523
479 531 755
71 857 710
415 23 676
247 23 202
435 771 843
33 881 152
597 371 298
481 197 733
224 30 363
469 173 662
239 713 317
786 346 802
286 276 817
417 621 617
433 782 823
167 360 267
239 62 223
441 686 188
353 700 355
871 214 930
554 710 122
397 568 655
153 211 920
223 815 389
773 663 25
136 497 495
334 116 840
80 53 913
870 518 738
638 141 299
791 369 183
600 822 3
641 581 647
595 83 108
36 298 927
873 296 995
114 160 414
879 189 742
271 853 870
279 581 873
597 250 847
722 528 304
837 267 993
227 239 397
426 96 514
690 348 898
735 24 502
303 116 619
809 512 5
443 744 334
665 312 91
849 251 248
158 808 847
703 879 611
85 194 696
296 848 85
580 374 441
319 506 376
466 424 741
366 476 771
812 167 879
802 605 319
238 274 43
336 738 577
185 50 301
40 139 330
830 373 129
324 751 911
814 652 197
754 120 87
187 778 610
467 218 525
419 593 334
628 288 341
674 756 52
351 365 466
178 823 506
445 330 535
234 820 281
702 421 930
467 209 356
533 690 929
774 350 761
27 419 604
3 710 179
482 805 448
514 861 921
146 491 438
232 151 351
720 226 990
581 573 55
494 656 114
624 117 726
476 303 6
253 102 712
848 557 977
596 638 746
859 343 453
580 338 582
120 91 302
635 824 658
798 507 335
832 513 569
470 413 882
837 677 874
542 772 540
588 405 614
427 655 286
780 356 110
180 67 554
245 742 195
207 196 401
854 596 738
243 653 646
753 311 418
53 620 349
7 880 393
84 306 282
224 577 334
447 259 418
239 868 542
812 273 335
46 775 716
650 140 911
563 776 819
768 83 936
169 367 498
231 151 501
403 77 42
777 770 957
769 51 583
628 553 107
6 457 840
797 394 507
316 165 107
826 312 474
521 612 469
549 123 495
183 233 241
375 610 108
246 754 757
627 783 210
568 549 693
44 635 617
782 231 605
608 840 252
618 767 18
690 94 669
100 113 184
693 458 330
245 742 790
418 287 916
877 797 196
606 560 210
746 196 670
143 818 827
455 214 419
32 207 198
398 630 196
374 692 83
588 156 606
855 87 891
670 749 985
53 550 652
711 338 902
389 134 806
454 86 604
590 189 411
720 485 452
268 404 766
442 847 183
52 104 454
680 79 602
590 361 778
48 554 934
164 527 418
556 495 336
647 837 750
785 875 533
169 308 315
232 555 248
753 101 845
632 781 93
238 220 153
149 203 802
88 254 765
298 446 426
630 219 243
210 509 532
133 139 362
674 99 104
395 17 92
575 328 245
330 217 765
421 296 522
808 737 827
661 565 385
400 716 557
73 432 129
340 61 361
15 522 869
500 140 35
741 151 964
147 667 334
702 370 437
555 455 256
554 337 804
726 418 32
759 674 756
384 321 89
229 17 279
428 348 990
392 537 206
760 572 578
195 191 701
26 24 241
289 876 444
758 502 435
495 441 548
529 139 810
608 619 789
114 830 89
834 723 389
272 280 97
587 80 524
498 170 844
598 631 945
247 735 812
683 283 757
90 660 506
392 596 719
572 635 679
391 86 911
420 749 350
8 220 360
881 492 990
518 223 315
95 75 843
671 829 547
327 215 699
104 25 1
567 472 931
273 443 218
531 617 749
530 327 467
543 355 151
198 814 780
143 699 139
494 798 159
419 45 768
644 631 784
815 454 734
402 551 18
800 299 99
519 793 741
465 247 950
291 237 15
499 233 132
49 652 495
458 716 350
228 175 576
166 556 792
418 413 918
95 666 917
335 505 711
575 110 848
229 552 870
172 293 471
716 264 262
319 589 621
287 65 283
341 265 749
485 44 194
626 19 210
430 468 96
250 296 142
664 765 130
37 126 876
563 265 316
608 469 558
607 36 377
704 691 916
222 320 990
729 683 609
26 131 52
434 221 700
516 230 837
50 787 288
382 213 549
231 74 801
299 683 788
40 383 535
83 470 569
182 725 792
520 123 311
118 344 19
533 58 908
535 257 871
494 307 705
157 43 942
598 835 808
393 32 357
61 239 105
847 453 286
15 403 339
731 9 706
516 251 535
474 377 846
338 54 96
409 603 162
532 595 30
219 586 719
587 159 830
614 294 876
249 15 133
660 881 260
12 705 101
229 470 908
610 497 957
129 865 822
489 640 64
537 186 406
15 685 852
809 211 293
195 131 814
5 836 708
688 860 305
528 666 833
878 104 446
719 839 157
174 229 92
88 798 103
202 434 747
203 518 55
437 306 888
315 76 751
650 14 962
473 329 502
81 92 971
641 383 307
347 445 242
874 621 949
118 704 303
215 242 526
327 395 65
583 221 180
165 796 264
169 305 311
287 85 177
52 820 298
645 150 668
354 155 359
877 235 722
86 725 188
129 636 908
127 674 295
435 763 349
434 9 267
42 459 887
315 349 557
764 254 989
732 217 183
578 12 752
21 242 496
647 51 772
307 173 101
273 817 172
868 320 719
876 341 731
759 665 330
367 863 745
444 191 181
384 461 712
215 388 90
280 361 102
606 340 608
8 96 132
546 293 26
469 275 146
254 721 504
761 806 644
175 107 185
289 64 678
607 792 189
337 84 401
379 824 853
6 352 129
332 41 438
83 429 357
254 684 515
676 507 187
366 283 142
301 477 602
647 809 381
1 238 769
2 632 326
256 164 1
483 449 800
218 622 702
15 682 265
459 805 376
815 599 634
294 311 933
729 780 882
378 371 928
284 459 755
196 514 551
409 765 810
327 36 121
340 451 726
689 14 289
766 860 246
867 311 964
662 220 293
293 283 658
539 252 228
249 540 512
110 749 660
50 782 606
128 782 531
364 661 962
689 804 177
166 879 832
323 67 780
570 6 518
64 561 237
639 217 376
133 424 551
826 626 867
461 228 737
499 790 992
359 282 372
364 206 926
448 354 131
649 588 792
460 309 568
55 408 627
371 380 354
12 380 92
593 775 245
367 501 391
112 458 276
821 330 777
511 615 553
640 588 101
266 814 469
645 196 386
821 667 598
701 474 528
472 851 9
446 624 552
409 247 36
682 421 225
782 29 440
31 686 376
607 362 132
98 754 971
109 557 388
337 474 430
120 830 818
691 299 994
38 398 625
669 50 237
180 84 89
247 728 520
801 580 136
323 448 319
604 610 399
265 408 745
510 621 840
609 793 554
261 846 363
282 90 328
614 13 66
413 457 539
105 869 758
785 422 998
190 341 311
795 695 313
73 695 980
865 173 907
571 881 573
236 10 794
531 695 204
605 845 692
128 63 297
458 538 930
57 620 281
186 14 9
777 169 672
176 318 51
584 108 168
78 599 210
324 140 51
245 416 764
255 93 956
290 411 770
377 129 520
416 221 446
308 646 985
139 191 981
542 430 589
289 218 568
269 539 71
538 97 326
502 759 619
362 311 83
166 857 955
410 115 641
113 644 495
55 598 975
210 201 854
421 16 8
706 680 864
359 792 942
345 691 608
708 365 143
50 437 468
66 246 109
824 673 31
763 536 592
644 74 910
246 2 13
252 360 386
652 122 600
705 832 723
503 326 244
792 295 759
836 307 445
871 262 763
380 604 977
270 649 223
812 58 340
31 606 761
878 130 761
176 830 728
311 27 529
5 868 979
830 651 526
87 214 30
321 267 397
78 67 390
546 255 63
93 430 171
259 839 567
624 628 976
761 591 398
174 376 246
576 306 404
587 225 904
598 595 533
90 481 962
396 871 191
599 801 759
825 478 623
835 393 327
880 820 337
745 514 788
577 509 117
148 157 111
845 534 731
525 167 935
744 335 729
593 596 624
180 536 772
879 308 965
307 386 834
618 541 203
541 262 935
508 696 405
259 722 479
733 454 568
597 486 21
94 283 365
572 675 434
425 287 1
309 226 325
642 447 168
540 769 579
580 88 576
361 338 464
813 632 481
804 69 270
218 679 228
483 222 743
677 639 393
781 161 408
267 723 55
754 398 901
504 666 319
184 50 513
258 101 255
458 382 822
739 73 375
293 198 165
44 478 295
229 803 273
304 613 709
827 605 923
852 635 84
362 786 388
764 297 7
744 863 180
288 174 896
481 756 766
624 41 606
771 239 836
877 497 615
285 331 194
859 52 484
530 426 533
334 827 936
147 263 223
776 749 675
419 8 590
837 60 583
867 247 268
57 471 508
798 314 83
518 513 719
349 216 960
81 749 436
191 356 607
705 56 820
294 566 470
121 81 243
640 256 672
50 802 151
426 548 946
849 622 843
448 242 834
570 790 771
190 843 366
665 391 999
38 350 248
375 138 3
448 457 52
716 562 399
68 108 78
757 441 204
552 74 527
511 288 377
386 455 1
604 30 543
441 609 829
261 254 509
428 194 62
720 463 274
233 716 823
351 59 49
59 637 810
355 484 964
429 678 211
234 868 512
397 236 438
777 661 452
184 554 911
453 842 522
352 417 460
550 729 117
451 596 119
236 581 242
399 386 222
830 565 713
688 109 41
271 351 288
660 62 49
758 216 427
474 378 365
789 30 590
69 837 902
370 789 516
740 633 745
148 815 755
412 801 267
308 523 656
135 747 982
580 25 590
353 769 291
724 813 681
87 274 440
26 687 761
610 752 821
41 573 178
468 214 649
306 329 513
65 367 187
698 666 180
167 815 279
538 794 431
161 829 55
161 48 874
456 649 208
275 489 348
127 365 248
397 329 659
22 504 289
174 232 932
721 18 728
43 706 658
288 144 225
613 444 942
638 416 163
641 34 97
191 511 710
553 398 605
578 178 355
506 99 162
144 166 265
594 180 770
822 779 2
868 601 246
338 47 687
580 586 560
172 34 857
471 184 303
156 560 297
421 146 717
577 813 704
878 796 609
518 232 360
675 152 295
541 381 535
664 153 803
256 391 983
791 819 72
829 122 184
783 842 799
373 868 746
201 655 292
432 408 630
115 113 352
842 660 195
682 692 240
677 169 21
261 555 324
420 615 517
191 307 683
285 558 549
842 92 710
876 125 550
493 78 301
79 329 463
377 666 490
809 134 753
347 126 124
641 155 804
254 268 543
347 404 101
241 532 624
160 576 900
306 481 321
602 542 524
864 19 969
608 315 691
281 47 530
48 875 835
107 690 661
306 37 729
703 783 516
727 203 209
49 162 83
397 538 736
543 115 864
624 766 12
113 799 710
783 545 853
46 873 355
419 582 84
60 72 772
366 864 591
346 70 890
608 518 501
184 88 622
21 753 736
803 612 494
106 652 175
399 291 513
14 495 517
738 516 460
31 593 457
655 741 560
727 733 171
86 492 99
644 696 562
190 574 284
517 565 432
392 230 99
188 807 583
518 165 87
802 385 975
579 149 456
723 317 683
169 358 280
627 582 919
590 655 516
657 775 909
576 712 286
442 542 714
375 17 240
849 821 125
46 152 872
188 286 341
540 461 654
707 376 859
280 424 695
567 617 260
139 718 922
462 210 181
550 116 101
117 278 445
379 176 3
661 863 197
265 195 289
856 462 126
438 605 28
32 811 835
130 676 907
67 855 31
484 350 735
261 341 236
518 237 946
83 109 217
154 572 151
194 796 372
633 500 336
843 245 918
787 388 510
443 669 539
497 487 192
820 212 637
547 8 591
279 522 136
87 362 260
314 438 520
23 530 800
625 558 601
74 630 263
58 701 161
60 243 647
602 253 783
56 234 773
843 245 369
375 439 980
688 742 271
199 717 646
713 824 413
491 44 946
66 359 661
58 601 622
514 819 571
546 148 849
816 845 843
829 689 297
188 543 910
272 746 250
148 605 289
706 663 464
514 326 16
642 463 622
314 814 244
782 136 611
280 238 181
62 851 43
500 648 372
679 500 435
619 425 687
752 252 429
2 746 901
258 753 259
408 539 832
645 549 640
377 681 673
241 164 417
108 842 188
555 367 315
880 418 1
780 167 839
375 703 324
718 497 8
833 713 9
237 695 942
810 29 989
153 638 221
657 399 764
567 410 454
604 80 351
539 572 130
838 352 957
253 877 342
878 549 872
751 804 165
73 874 409
607 539 853
862 512 677
504 488 860
743 26 70
716 508 227
21 22 232
311 798 287
831 314 44
505 683 345
231 824 881
132 832 754
463 174 404
383 334 389
821 417 23
333 411 687
759 164 820
372 234 844
795 753 341
823 561 79
212 664 682
481 238 173
577 797 368
136 561 444
52 417 436
817 675 752
397 854 29
748 425 302
499 278 71
117 875 431
43 472 960
258 541 856
657 691 582
872 409 67
96 775 304
494 336 416
632 301 211
428 733 516
580 805 331
802 96 434
310 799 282
753 332 686
526 738 876
178 687 982
126 817 146
390 335 825
51 407 657
397 389 921
685 388 301
734 859 365
295 643 766
154 427 138
106 600 633
723 356 838
574 343 946
190 228 632
691 860 288
41 89 85
261 534 307
24 32 533
699 407 555
785 128 789
169 799 137
278 328 24
476 475 483
43 631 855
838 814 642
383 753 619
170 530 199
507 377 826
814 648 586
830 273 714
405 23 450
712 503 957
98 653 514
226 570 512
468 417 786
201 84 446
349 56 11
769 100 372
225 607 603
490 643 570
593 288 991
233 510 343
803 440 304
50 333 5
726 97 243
347 212 96
603 792 726
265 95 32
493 510 842
840 348 104
310 275 73
669 608 977
783 463 287
161 11 978
776 506 288
423 680 355
622 139 966
249 389 600
504 369 283
845 507 417
806 5 391
478 314 835
65 87 329
812 829 521
753 542 324
562 183 262
216 73 124
682 800 683
332 173 546
691 416 15
713 631 397
730 351 480
34 759 282
533 305 453
598 156 562
813 23 605
162 721 773
127 20 915
503 319 549
22 809 207
554 818 410
324 133 494
783 119 757
647 243 352
721 761 37
736 329 178
293 860 825
655 237 794
3 132 685
464 360 922
468 653 108
451 615 238
185 860 507
533 548 872
499 763 100
178 851 967
718 29 61
472 863 424
271 76 176
284 201 673
145 638 120
171 539 537
297 105 736
533 496 8
120 45 985
524 224 705
31 286 789
390 798 821
505 147 450
335 24 792
204 154 741
747 582 109
190 142 771
453 158 711
5 519 397
800 403 42
478 24 10
156 270 443
899 1925
231 479 804
425 98 534
580 297 454
805 192 30
185 708 77
732 500 129
5 729 58
295 208 781
674 501 899
185 480 133
529 805 488
873 841 577
523 227 662
256 448 243
264 270 657
771 216 121
18 429 247
866 859 725
608 459 173
808 830 459
606 567 145
409 814 783
676 67 424
76 663 597
38 782 254
103 589 93
590 70 468
832 23 176
482 144 727
296 321 296
422 669 287
736 746 582
22 409 103
353 413 381
142 833 377
4 166 98
722 498 74
133 246 570
184 842 561
530 103 291
80 544 645
656 710 160
293 452 569
400 648 214
568 172 603
258 172 799
278 40 116
669 588 897
531 483 272
691 435 825
893 880 193
777 189 187
330 441 195
41 431 58
18 326 144
147 367 270
582 492 718
245 27 233
190 752 654
435 103 163
604 888 334
223 737 327
276 653 99
716 650 153
557 490 14
374 532 107
814 490 810
432 265 592
457 683 696
662 106 281
418 241 381
179 261 171
471 544 883
646 808 650
470 62 464
418 328 933
199 328 664
642 107 470
502 38 644
564 839 516
211 795 487
346 523 662
769 152 502
30 845 141
641 80 592
150 350 867
298 495 123
105 337 585
207 594 54
196 735 160
141 481 25
130 154 984
352 634 147
476 20 880
167 561 213
880 579 215
795 370 478
764 512 473
194 764 998
870 536 84
153 517 406
318 769 682
867 553 348
121 663 941
243 585 509
299 488 291
133 358 110
515 715 300
341 130 763
372 820 267
640 590 370
597 129 57
510 210 514
185 381 585
775 541 52
39 454 900
658 64 712
63 46 357
23 262 775
396 802 367
307 598 522
202 895 394
252 555 575
347 296 391
825 444 82
822 751 679
25 576 276
655 88 25
60 359 452
472 47 349
242 118 198
40 863 51
344 467 743
599 508 765
759 734 910
458 670 134
408 481 34
616 490 794
729 5 916
684 803 86
252 250 163
583 640 601
575 374 867
703 641 220
335 637 401
688 62 199
596 703 323
707 91 441
228 215 677
597 46 594
155 374 111
503 786 232
512 855 881
691 526 894
581 432 106
577 698 842
454 421 762
879 861 384
445 83 744
311 224 583
895 549 205
878 829 836
194 647 406
228 269 28
857 322 82
289 78 907
653 642 894
543 428 854
232 149 44
888 102 563
17 73 358
668 824 277
591 291 827
18 791 491
530 372 365
215 790 314
893 487 137
583 796 860
666 247 58
207 598 372
552 568 972
58 455 410
709 718 211
200 637 577
614 251 435
874 804 556
764 193 740
115 777 721
695 657 982
296 158 702
86 844 516
552 21 508
631 306 216
80 633 574
648 504 143
264 515 613
338 465 843
223 697 659
421 416 555
404 435 226
396 895 672
120 379 843
752 36 233
477 487 873
122 512 572
211 253 940
189 230 156
568 608 128
688 849 300
241 645 815
280 701 21
399 168 610
263 179 789
98 752 142
678 303 490
406 779 387
630 762 761
890 129 423
607 511 998
687 668 998
36 862 156
490 122 762
187 161 399
264 229 258
217 605 953
553 872 449
218 427 59
736 520 94
622 550 23
17 583 400
705 335 577
432 582 424
503 772 922
